actmed,latitude,longitude,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Class_Freshman,Class_Junior,Class_Redshirt Freshman,Class_Senior,Class_Sophomore
21.0,41.5446975,-96.1350702,0,1,0,0,0,0,0,1,0
21.0,52.3758916,9.732010400000002,0,1,0,0,0,0,0,1,0
21.0,40.813616,-96.7025955,0,1,0,0,0,0,0,1,0
21.0,40.813616,-96.7025955,1,0,0,0,0,0,0,1,0
21.0,40.813616,-96.7025955,0,1,0,0,0,0,0,1,0
21.0,48.5476784,7.974495399999999,1,0,0,0,0,0,0,1,0
21.0,49.6743636,12.1489337,0,0,0,1,0,0,0,1,0
21.0,-36.8484597,174.7633315,0,0,0,1,0,0,0,1,0
21.0,45.0566409,-122.9033808,0,0,0,1,0,0,0,1,0
21.0,40.813616,-96.7025955,0,0,1,0,0,0,0,1,0
21.0,41.2565369,-95.9345034,0,0,0,1,0,0,0,1,0
21.0,42.0354084,-88.2825668,0,1,0,0,0,0,0,1,0
21.0,41.14045489999999,-96.2436842,1,0,0,0,0,0,0,1,0
21.0,40.813616,-96.7025955,1,0,0,0,0,0,0,1,0
21.0,50.91224879999999,6.8159956999999975,1,0,0,0,0,0,0,1,0
21.0,39.9852617,-104.8205283,0,0,0,1,0,0,0,1,0
21.0,40.92639570000001,-98.3420118,0,0,0,1,0,0,0,1,0
21.0,41.2565369,-95.9345034,1,0,0,0,0,0,0,1,0
21.0,39.37221210000001,-104.8560902,0,0,0,1,0,0,0,1,0
21.0,-31.9505269,115.8604572,1,0,0,0,0,0,0,1,0
22.0,49.1193089,6.1757155999999975,0,0,1,0,0,1,0,0,0
22.0,26.1003654,-80.3997748,0,0,1,0,0,0,0,1,0
22.0,41.2565369,-95.9345034,1,0,0,0,0,0,1,0,0
22.0,-26.2041028,28.047305100000006,1,0,0,0,0,1,0,0,0
22.0,41.9778795,-91.6656232,1,0,0,0,0,1,0,0,0
22.0,41.2565369,-95.9345034,1,0,0,0,0,0,0,1,0
22.0,41.2565369,-95.9345034,0,0,0,1,0,0,1,0,0
22.0,49.182863,-0.370679,0,0,0,1,0,0,0,0,1
22.0,37.3541079,-121.9552356,0,1,0,0,0,0,0,1,0
22.0,37.6030476,-120.9394954,1,0,0,0,0,0,0,1,0
22.0,41.6266555,-93.71216559999999,0,1,0,0,0,1,0,0,0
22.0,33.857328,-84.0199108,0,0,0,1,0,0,0,1,0
22.0,40.1672068,-105.1019275,1,0,0,0,0,0,0,1,0
22.0,41.7317884,-93.6001278,0,1,0,0,0,1,0,0,0
22.0,38.8995248,-94.639296,0,0,0,1,0,0,1,0,0
22.0,33.8333716,-111.95070420000002,0,0,0,1,0,0,0,0,1
22.0,38.8813958,-94.8191285,1,0,0,0,0,0,0,1,0
22.0,36.9741171,-122.0307963,1,0,0,0,0,0,0,1,0
22.0,41.2565369,-95.9345034,0,0,0,1,0,0,1,0,0
22.0,38.994349,-1.8585424,0,0,0,1,0,0,0,1,0
22.0,0.15672650000000002,40.3700923,0,1,0,0,0,0,0,1,0
22.0,39.02284849999999,-94.7151865,0,0,0,1,0,0,0,1,0
22.0,41.2565369,-95.9345034,1,0,0,0,0,1,0,0,0
22.0,39.02284849999999,-94.7151865,0,0,0,1,0,1,0,0,0
22.0,31.7618778,-106.4850217,0,0,0,1,0,0,1,0,0
22.0,46.8771863,-96.7898034,0,0,0,1,0,0,0,1,0
22.0,41.8781136,-87.62979820000002,0,0,0,1,0,0,0,1,0
22.0,42.4648558,-96.4130601,1,0,0,0,0,1,0,0,0
22.0,38.8813958,-94.8191285,0,1,0,0,0,0,1,0,0
22.0,41.2565369,-95.9345034,0,1,0,0,0,0,1,0,0
22.0,41.2565369,-95.9345034,0,0,1,0,0,0,0,1,0
22.0,41.2565369,-95.9345034,0,0,1,0,0,0,1,0,0
26.0,41.2565369,-95.9345034,0,0,1,0,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,1,0,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,0,1,0,0,0,1,0
26.0,41.2565369,-95.9345034,0,0,0,1,0,0,0,1,0
26.0,40.69933030000001,-99.08167840000002,1,0,0,0,0,0,0,1,0
26.0,42.03272339999999,-97.41375529999999,0,1,0,0,0,0,0,1,0
26.0,41.2565369,-95.9345034,0,0,0,1,0,0,0,1,0
26.0,39.9611755,-82.99879419999998,0,0,0,1,0,0,0,1,0
26.0,38.8402805,-97.6114237,1,0,0,0,0,0,0,1,0
26.0,33.5805955,-112.2373779,0,0,0,1,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,0,1,0,0,0,1,0
26.0,40.69933030000001,-99.08167840000002,0,0,0,1,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,0,1,0,0,0,1,0
26.0,41.2565369,-95.9345034,0,1,0,0,0,0,0,1,0
26.0,40.813616,-96.7025955,1,0,0,0,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,0,1,0,0,0,1,0
26.0,41.2565369,-95.9345034,1,0,0,0,0,0,0,1,0
26.0,45.5051064,-122.6750261,0,0,0,1,0,0,0,1,0
26.0,43.5946963,-96.5719896,0,1,0,0,0,0,0,1,0
26.0,41.2565369,-95.9345034,0,0,0,1,0,0,0,1,0
26.0,40.69933030000001,-99.08167840000002,0,0,0,1,0,0,0,1,0
26.0,40.813616,-96.7025955,0,0,0,1,0,0,0,1,0
26.0,50.8069042,8.3590565,0,0,0,1,0,0,0,1,0
26.0,41.2565369,-95.9345034,0,0,0,1,0,0,0,1,0
26.0,40.813616,-96.7025955,1,0,0,0,0,0,0,1,0
26.0,40.813616,-96.7025955,0,1,0,0,0,0,0,1,0
19.5,39.9688817,-74.948886,0,0,1,0,0,0,0,1,0
19.5,41.120363,-76.5299495,0,1,0,0,0,0,0,1,0
19.5,39.2037144,-76.86104619999998,0,0,1,0,0,0,0,1,0
19.5,39.7790012,-75.59825990000002,0,1,0,0,0,0,0,1,0
19.5,41.5839823,-73.80874419999998,1,0,0,0,0,0,0,1,0
19.5,39.8995444,-76.64024520000002,0,0,0,1,0,0,0,1,0
19.5,39.00177720000001,-76.68746709999998,1,0,0,0,0,0,0,1,0
19.5,39.2903848,-76.6121893,0,1,0,0,0,0,0,1,0
19.5,40.0812601,-75.13702540000001,0,0,0,1,0,0,0,1,0
19.5,39.9625984,-76.727745,0,0,0,1,0,0,0,1,0
19.5,40.0378755,-76.3055144,0,0,0,1,0,0,0,1,0
19.5,41.120363,-76.5299495,1,0,0,0,0,0,0,1,0
19.5,45.056004,-92.8088443,0,1,0,0,0,0,0,1,0
19.5,33.6469437,-117.6861023,0,0,0,1,0,0,0,1,0
19.5,38.9784453,-76.4921829,0,1,0,0,0,0,0,1,0
19.5,39.744655,-75.54839090000002,0,0,0,1,0,0,0,1,0
19.5,39.4695489,-76.82942129999998,1,0,0,0,0,0,0,1,0
19.5,39.2903848,-76.6121893,1,0,0,0,0,0,0,1,0
19.5,39.5145515,-76.41107319999998,0,0,0,1,0,0,0,1,0
19.5,39.6837226,-75.74965720000002,0,0,0,1,0,0,0,1,0
19.5,39.101225,-74.71766219999998,0,1,0,0,0,0,0,1,0
19.5,37.0870821,-76.4730122,1,0,0,0,0,0,0,1,0
19.5,39.2903848,-76.6121893,0,0,0,1,0,0,0,1,0
19.5,42.0953049,-87.9375694,0,0,0,1,0,0,0,1,0
19.5,37.15930520000001,-77.2405153,1,0,0,0,0,0,0,1,0
19.5,40.5792701,-74.4115401,1,0,0,0,0,0,0,1,0
19.5,40.1023319,-75.27434670000002,0,1,0,0,0,0,0,1,0
19.5,39.5850754,-76.38772890000001,0,0,0,1,0,0,0,1,0
19.5,39.744655,-75.54839090000002,0,1,0,0,0,0,0,1,0
19.5,39.9525839,-75.1652215,0,0,1,0,0,0,0,1,0
19.5,39.9625984,-76.727745,0,0,1,0,0,0,0,1,0
34.5,42.0883603,-87.98062650000001,0,0,1,0,0,0,0,0,1
34.5,41.1414717,-73.35790490000002,0,0,1,0,0,0,0,1,0
34.5,44.44665139999999,-69.83210030000001,0,1,0,0,0,0,0,1,0
34.5,38.232417,-122.6366524,1,0,0,0,0,0,0,1,0
34.5,25.8195424,-80.3553302,1,0,0,0,0,0,0,1,0
34.5,33.1578952,-96.6316593,0,1,0,0,0,0,0,1,0
34.5,14.4228422,-16.9653756,0,0,0,1,0,0,0,1,0
34.5,42.51954,-70.8967155,0,0,0,1,0,0,0,1,0
34.5,39.86534810000001,-75.56842540000002,0,0,0,1,0,0,0,1,0
34.5,39.8519447,-74.961517,0,0,0,1,0,0,0,0,1
34.5,43.6657011,11.422559199999998,0,0,0,1,0,0,0,1,0
34.5,34.730368799999994,-86.5861037,0,1,0,0,0,0,0,1,0
34.5,33.1192068,-117.086421,0,0,0,1,0,0,0,1,0
34.5,34.025921600000004,-118.7797571,0,0,0,1,0,0,0,1,0
34.5,50.9667401,0.2564428,0,0,0,1,1,0,0,0,0
34.5,42.2808256,-83.7430378,0,0,0,1,0,0,0,1,0
34.5,39.0181651,-77.20859140000002,0,0,0,1,0,0,0,1,0
34.5,37.46132720000001,-122.197743,0,1,0,0,0,1,0,0,0
34.5,33.3968557,-84.59634319999998,0,0,0,1,0,0,0,1,0
34.5,40.8517669,-73.71874199999998,1,0,0,0,0,0,0,1,0
34.5,26.1275862,-80.23310359999998,0,0,0,1,0,0,0,1,0
34.5,41.1414717,-73.35790490000002,1,0,0,0,0,0,0,1,0
34.5,41.03398620000001,-73.76290970000002,1,0,0,0,0,0,0,1,0
34.5,40.884267,-72.3895296,1,0,0,0,0,1,0,0,0
34.5,40.7489277,-74.26099029999997,0,0,1,0,0,0,0,1,0
34.5,43.7022451,-72.2895526,0,0,0,1,0,0,0,1,0
35.0,40.8509333,-73.9701381,0,0,1,0,0,1,0,0,0
35.0,35.2270869,-80.8431267,0,0,1,0,0,1,0,0,0
35.0,40.7340454,-74.3206696,1,0,0,0,1,0,0,0,0
35.0,40.21367539999999,-74.3000878,0,0,0,1,0,0,0,1,0
35.0,40.9792645,-74.11653129999998,0,0,0,1,1,0,0,0,0
35.0,40.7127753,-74.0059728,1,0,0,0,0,1,0,0,0
35.0,40.82590070000001,-74.2090053,1,0,0,0,0,1,0,0,0
35.0,45.5016889,-73.567256,0,0,0,1,1,0,0,0,0
35.0,40.6409347,-74.88127800000002,1,0,0,0,0,0,1,0,0
35.0,39.9606643,-75.6054882,0,0,0,1,0,0,1,0,0
35.0,39.8912248,-74.9218324,0,1,0,0,0,0,0,1,0
35.0,37.87152260000001,-122.273042,0,1,0,0,0,0,1,0,0
35.0,35.99403289999999,-78.898619,1,0,0,0,1,0,0,0,0
35.0,29.7604267,-95.3698028,0,1,0,0,0,0,0,1,0
35.0,43.6150186,-116.2023137,0,0,0,1,1,0,0,0,0
35.0,35.2270869,-80.8431267,0,1,0,0,1,0,0,0,0
35.0,40.7127753,-74.0059728,1,0,0,0,0,0,0,1,0
35.0,25.7616798,-80.1917902,0,1,0,0,0,0,1,0,0
35.0,39.0067768,-76.77913649999998,1,0,0,0,0,0,1,0,0
35.0,49.28272910000001,-123.1207375,0,1,0,0,0,1,0,0,0
35.0,40.740375,-75.3096237,0,1,0,0,0,0,0,1,0
35.0,34.1898566,-118.451357,0,0,0,1,1,0,0,0,0
35.0,33.6845673,-117.82650490000002,0,0,0,1,0,1,0,0,0
35.0,39.978371,-86.1180435,0,1,0,0,0,0,0,1,0
35.0,42.5894857,-83.37359659999998,1,0,0,0,0,1,0,0,0
35.0,42.296797,-71.29238769999998,0,0,1,0,0,0,1,0,0
35.0,40.8767647,-73.3245613,0,1,0,0,0,1,0,0,0
35.0,42.296797,-71.29238769999998,0,0,0,1,1,0,0,0,0
35.0,42.4311464,-83.48326920000002,0,0,0,1,0,0,0,1,0
35.0,25.7616798,-80.1917902,0,1,0,0,1,0,0,0,0
22.5,42.0970023,-79.23532589999998,0,0,1,0,0,0,0,0,1
22.5,41.09843010000001,-74.68849650000001,0,0,1,0,1,0,0,0,0
22.5,40.4167754,-3.7037902,0,0,1,0,0,0,0,0,1
22.5,40.1462213,-74.71182639999998,0,1,0,0,0,0,0,0,1
22.5,40.4167754,-3.7037902,1,0,0,0,0,0,0,0,1
22.5,39.9525839,-75.1652215,0,0,0,1,0,0,0,1,0
22.5,40.0378755,-76.3055144,0,0,0,1,0,1,0,0,0
22.5,43.2122851,-77.4299939,0,0,0,1,0,0,0,0,1
22.5,40.4167754,-3.7037902,0,1,0,0,0,0,0,0,1
22.5,43.610769,3.876716000000001,0,0,0,1,0,0,0,0,1
22.5,43.17365299999999,5.605155,0,1,0,0,0,0,0,1,0
22.5,36.52706120000001,-6.2885962,0,0,0,1,0,1,0,0,0
22.5,42.963947,-78.73780909999998,1,0,0,0,0,1,0,0,0
22.5,17.7245968,-64.83479919999999,0,0,0,1,0,0,0,1,0
22.5,48.390394,-4.4860760000000015,1,0,0,0,0,1,0,0,0
22.5,38.2526647,-85.7584557,0,0,0,1,0,0,0,0,1
22.5,40.3572976,-74.66722259999997,0,0,0,1,0,1,0,0,0
22.5,40.4167754,-3.7037902,0,0,0,1,1,0,0,0,0
22.5,48.856614,2.3522218999999995,1,0,0,0,0,1,0,0,0
22.5,43.836699,4.360054,1,0,0,0,0,1,0,0,0
22.5,39.85834080000001,-75.46962059999998,1,0,0,0,1,0,0,0,0
22.5,40.9350986,-74.0190281,0,0,0,1,0,0,0,0,1
22.5,40.2115109,-74.6796651,1,0,0,0,0,0,0,1,0
22.5,41.7898354,-69.9897323,0,1,0,0,0,1,0,0,0
22.5,43.37560360000001,-3.6767129,1,0,0,0,0,0,0,1,0
22.5,41.942833,-79.9844968,0,0,1,0,0,1,0,0,0
22.5,39.86618259999999,-74.8390162,0,0,1,0,0,1,0,0,0
20.5,40.0070565,-75.0282271,0,0,1,0,0,0,0,1,0
20.5,39.7662167,-75.1441926,0,0,0,1,0,0,0,1,0
20.5,39.86618259999999,-74.8390162,0,0,0,1,0,0,0,1,0
20.5,39.7842813,-74.99211079999998,1,0,0,0,0,0,0,1,0
20.5,39.8912248,-74.9218324,1,0,0,0,0,1,0,0,0
20.5,40.3806901,-74.5316938,0,0,0,1,0,1,0,0,0
20.5,39.9969646,-74.99276929999998,1,0,0,0,0,0,0,1,0
20.5,39.926813,-75.0246312,0,0,0,1,0,0,0,1,0
20.5,40.7870633,-74.57656860000002,0,0,0,1,0,0,0,1,0
20.5,39.967648200000006,-74.8003877,0,0,0,1,0,0,0,1,0
20.5,40.2677539,-74.5402506,0,0,0,1,0,0,0,1,0
20.5,39.63650560000001,-74.8023853,0,1,0,0,0,0,0,1,0
20.5,-34.427812100000004,150.89306069999995,0,0,0,1,0,0,0,1,0
20.5,39.967648200000006,-74.8003877,1,0,0,0,0,0,0,1,0
20.5,39.8433853,-74.7107048,1,0,0,0,0,0,0,1,0
20.5,40.55759860000001,-74.2846022,0,0,0,1,0,1,0,0,0
20.5,39.926813,-75.0246312,1,0,0,0,0,1,0,0,0
20.5,39.7172152,-74.96977070000001,0,0,0,1,0,0,0,1,0
20.5,39.86618259999999,-74.8390162,0,0,0,1,0,1,0,0,0
20.5,39.9969646,-74.99276929999998,1,0,0,0,0,0,0,1,0
20.5,40.5187154,-74.4120953,1,0,0,0,0,0,0,1,0
20.5,39.8784465,-75.0926738,0,0,0,1,0,0,0,1,0
20.5,39.926813,-75.0246312,0,0,0,1,0,1,0,0,0
20.5,39.8648357,-75.05517139999998,0,0,0,1,0,1,0,0,0
20.5,39.4928235,-74.55968790000001,0,0,0,1,0,1,0,0,0
20.5,40.3806901,-74.5316938,1,0,0,0,0,1,0,0,0
20.5,40.5123258,-74.85933179999998,1,0,0,0,0,0,0,1,0
20.5,39.86618259999999,-74.8390162,1,0,0,0,0,0,0,1,0
20.5,39.8912248,-74.9218324,0,0,1,0,0,0,0,1,0
20.5,40.11621829999999,-74.7813146,0,0,1,0,0,0,0,1,0
20.5,40.3806901,-74.5316938,0,1,0,0,0,1,0,0,0
20.5,39.427337,-75.2340768,0,0,0,1,0,1,0,0,0
20.5,35.0456297,-85.3096801,0,0,1,0,0,1,0,0,0
20.5,32.162413,34.844675,0,0,1,0,1,0,0,0,0
20.5,40.6400404,-74.36901800000003,1,0,0,0,0,0,0,0,1
20.5,34.6801626,-79.1950373,0,0,0,1,0,1,0,0,0
20.5,48.730756,2.27137,1,0,0,0,1,0,0,0,0
20.5,40.6400404,-74.36901800000003,1,0,0,0,0,0,0,1,0
20.5,40.6400404,-74.36901800000003,0,0,0,1,0,0,0,0,1
20.5,39.695397,-74.2587527,0,0,0,1,0,1,0,0,0
20.5,34.0232431,-84.36155550000002,0,0,0,1,0,0,0,1,0
20.5,43.660153,6.926492,0,1,0,0,1,0,0,0,0
20.5,41.563211,2.0088747,0,0,0,1,0,0,0,0,1
20.5,63.4305149,10.3950528,0,0,0,1,1,0,0,0,0
20.5,41.120363,-76.5299495,0,0,0,1,1,0,0,0,0
20.5,40.8478065,-74.5747248,1,0,0,0,1,0,0,0,0
20.5,40.32807860000001,-74.28730350000002,1,0,0,0,0,1,0,0,0
20.5,40.29832620000001,-74.618634,0,0,0,1,0,1,0,0,0
20.5,40.4289892,-74.86750669999998,0,0,0,1,0,1,0,0,0
20.5,40.3451095,-74.18403219999998,0,0,0,1,0,1,0,0,0
20.5,40.336419,-74.43304739999998,0,0,0,1,0,0,0,0,1
20.5,40.65842120000001,-74.2995928,0,0,0,1,0,0,0,0,1
20.5,40.45251629999999,-74.47667120000001,0,0,0,1,1,0,0,0,0
20.5,40.1219081,-74.651754,0,0,0,1,0,1,0,0,0
20.5,42.4439614,-76.5018807,1,0,0,0,0,1,0,0,0
20.5,40.5795317,-74.1502007,0,0,0,1,1,0,0,0,0
20.5,42.9377453,-74.19035600000002,0,0,0,1,1,0,0,0,0
20.5,39.9537358,-74.1979458,1,0,0,0,1,0,0,0,0
20.5,41.1953739,-73.4378988,0,0,1,0,1,0,0,0,0
20.5,40.3451095,-74.18403219999998,1,0,0,0,0,1,0,0,0
18.5,35.0843859,-106.650422,0,0,1,0,0,0,0,1,0
18.5,55.939240100000006,-4.1561656000000005,1,0,0,0,0,0,0,1,0
18.5,35.686975200000006,-105.937799,1,0,0,0,0,0,0,1,0
18.5,43.653226,-79.3831843,0,0,0,1,0,0,0,1,0
18.5,52.47472639999999,-8.1544426,1,0,0,0,0,0,0,1,0
18.5,51.5073509,-0.12775830000000002,1,0,0,0,0,0,0,1,0
18.5,29.7604267,-95.3698028,0,0,0,1,0,0,0,1,0
18.5,44.0779392,-103.2759527,0,0,0,1,0,0,0,1,0
18.5,35.2219971,-101.8312969,0,1,0,0,0,0,0,1,0
18.5,35.0843859,-106.650422,0,0,0,1,0,0,0,1,0
18.5,35.0843859,-106.650422,0,0,0,1,0,0,0,1,0
18.5,57.79478889999999,13.420516199999998,0,0,1,0,0,0,0,1,0
18.5,31.7618778,-106.4850217,0,0,0,1,0,0,0,1,0
18.5,31.3403775,-110.9342532,1,0,0,0,0,0,0,1,0
18.5,35.0843859,-106.650422,1,0,0,0,0,0,0,1,0
18.5,51.2041968,6.6879511,1,0,0,0,0,0,0,1,0
18.5,31.4673632,-110.9742353,0,1,0,0,0,0,0,1,0
18.5,35.0843859,-106.650422,0,0,0,1,0,0,0,1,0
18.5,29.7604267,-95.3698028,0,1,0,0,0,0,0,1,0
18.5,32.2226066,-110.9747108,0,0,0,1,0,0,0,1,0
18.5,52.63687779999999,-1.1397592,1,0,0,0,0,0,0,1,0
18.5,35.0843859,-106.650422,0,0,0,1,0,0,0,1,0
18.5,35.2219971,-101.8312969,1,0,0,0,0,0,0,1,0
18.5,40.42331420000001,-104.7091322,1,0,0,0,0,0,0,1,0
18.5,35.0843859,-106.650422,1,0,0,0,0,0,0,1,0
18.5,29.4241219,-98.4936282,0,0,0,1,0,0,0,1,0
18.5,35.5280783,-108.7425843,0,0,0,1,0,0,0,1,0
18.5,33.5778631,-101.8551665,0,0,1,0,0,0,0,1,0
18.5,35.0843859,-106.650422,1,0,0,0,0,0,0,1,0
24.0,40.7073244,-73.6759635,0,0,1,0,0,0,0,1,0
24.0,41.94454409999999,-71.2856082,0,0,1,0,0,0,0,1,0
24.0,40.7492678,-73.64068449999998,1,0,0,0,0,0,0,1,0
24.0,42.2180724,-70.94103559999998,0,1,0,0,0,0,0,1,0
24.0,40.6642699,-73.70846449999998,1,0,0,0,0,0,0,1,0
24.0,55.7835017,12.3709857,1,0,0,0,0,0,0,1,0
24.0,40.82454370000001,-72.6662075,1,0,0,0,0,0,0,1,0
24.0,40.7492678,-73.64068449999998,0,1,0,0,0,0,0,1,0
24.0,28.7030519,-81.3384011,0,0,0,1,0,0,0,1,0
24.0,10.480593699999998,-66.90360629999999,0,0,0,1,0,0,0,1,0
24.0,40.6764911,-74.2907032,0,0,0,1,0,0,0,1,0
24.0,40.7259336,-73.51429209999998,0,0,0,1,0,0,0,1,0
24.0,40.7812093,-73.24622729999999,1,0,0,0,0,0,0,1,0
24.0,40.80065670000001,-73.7284647,0,0,0,1,0,0,0,1,0
24.0,40.717372,-73.87425,0,0,0,1,0,0,0,1,0
24.0,57.2985,13.54326,1,0,0,0,0,0,0,1,0
24.0,-37.8136276,144.96305759999996,0,0,0,1,0,0,0,1,0
24.0,39.1031182,-84.5120196,0,0,0,1,0,0,0,1,0
24.0,40.67940720000001,-73.85072790000002,0,0,0,1,0,0,0,1,0
24.0,40.76401509999999,-73.74337270000002,1,0,0,0,0,0,0,1,0
24.0,40.7674987,-73.833079,0,1,0,0,0,0,0,1,0
24.0,40.7073244,-73.6759635,0,0,0,1,0,0,0,1,0
24.0,40.80482070000001,-73.3362298,0,1,0,0,0,0,0,1,0
24.0,39.02566510000001,-77.07636690000002,0,0,1,0,0,0,0,1,0
33.5,42.33176419999999,-71.1211635,0,0,1,0,0,1,0,0,0
33.5,42.48509310000001,-71.43284,0,0,1,0,0,0,0,1,0
33.5,42.2808256,-83.7430378,0,0,1,0,0,0,0,1,0
33.5,42.2808256,-83.7430378,1,0,0,0,0,0,0,1,0
33.5,38.99066570000001,-77.026088,1,0,0,0,0,0,0,1,0
33.5,42.48423920000001,-76.4799397,1,0,0,0,0,0,0,1,0
33.5,40.7842667,-74.69682840000002,0,0,0,1,0,0,0,1,0
33.5,40.7842667,-74.69682840000002,0,0,0,1,1,0,0,0,0
33.5,42.65257929999999,-73.7562317,0,1,0,0,0,0,0,1,0
33.5,42.2809285,-71.23775479999998,1,0,0,0,0,0,0,1,0
33.5,33.0198431,-96.6988856,0,1,0,0,0,0,0,1,0
33.5,57.70887,11.97456,0,1,0,0,0,0,0,1,0
33.5,42.7351196,-83.4192941,0,1,0,0,0,0,0,1,0
33.5,42.65836609999999,-83.14993220000002,1,0,0,0,0,0,0,1,0
33.5,40.7127753,-74.0059728,0,0,0,1,0,0,0,1,0
33.5,53.4807593,-2.2426305,0,0,0,1,0,0,0,1,0
33.5,42.48509310000001,-71.43284,0,0,0,1,0,0,0,1,0
33.5,38.99066570000001,-77.026088,1,0,0,0,0,0,0,1,0
33.5,34.2068182,-118.2000277,0,0,0,1,0,0,1,0,0
33.5,35.6803997,139.76901740000002,0,0,0,1,0,1,0,0,0
33.5,40.0258692,-75.44612560000002,0,0,0,1,0,0,1,0,0
33.5,33.158093300000004,-117.3505939,0,0,0,1,0,0,1,0,0
33.5,42.6292455,-73.86456849999998,0,0,0,1,0,0,0,1,0
33.5,38.984652,-77.09470920000003,0,0,0,1,0,0,0,1,0
33.5,29.7604267,-95.3698028,1,0,0,0,0,1,0,0,0
33.5,29.7604267,-95.3698028,0,1,0,0,0,0,1,0,0
33.5,34.0211224,-118.3964665,0,1,0,0,0,1,0,0,0
33.5,41.1595399,-73.76485500000003,0,0,0,1,0,0,0,1,0
33.5,33.1031744,-96.67055030000002,1,0,0,0,0,1,0,0,0
33.5,34.01945429999999,-118.4911912,1,0,0,0,0,0,0,1,0
33.5,38.95170529999999,-92.3340724,0,0,1,0,0,0,1,0,0
33.5,40.0230237,-75.3151772,0,0,0,1,0,1,0,0,0
31.5,40.7146376,-74.3646122,0,0,1,0,0,0,0,0,1
31.5,49.0068901,8.403652699999999,0,0,1,0,0,0,0,1,0
31.5,47.32926399999999,-122.5801293,1,0,0,0,0,0,0,0,1
31.5,64.1033023,-21.8832579,1,0,0,0,0,0,0,0,1
31.5,25.7616798,-80.1917902,1,0,0,0,1,0,0,0,0
31.5,59.7440738,10.2044565,1,0,0,0,0,0,0,1,0
31.5,43.81425520000001,-79.424025,0,0,0,1,0,1,0,0,0
31.5,43.653226,-79.3831843,0,0,0,1,0,1,0,0,0
31.5,48.433977,11.843165,0,1,0,0,0,0,0,1,0
31.5,45.4642035,9.189982,0,1,0,0,0,0,0,1,0
31.5,31.932111,34.801327,0,1,0,0,0,0,0,1,0
31.5,40.95956049999999,-73.8095574,1,0,0,0,0,1,0,0,0
31.5,47.6062095,-122.33207079999998,0,1,0,0,1,0,0,0,0
31.5,41.0771914,-73.4686858,0,0,0,1,0,0,0,1,0
31.5,41.204262,-73.6437397,0,0,0,1,0,0,0,0,1
31.5,37.3382082,-121.88632859999998,0,0,0,1,0,0,0,0,1
31.5,40.9573205,-73.9634708,0,0,0,1,1,0,0,0,0
31.5,52.52000659999999,13.404954,1,0,0,0,0,1,0,0,0
31.5,41.6495919,-73.7633635,0,0,0,1,0,0,0,0,1
31.5,40.8256561,-73.69818579999998,0,0,0,1,1,0,0,0,0
31.5,40.9148209,-74.383763,0,0,0,1,0,1,0,0,0
31.5,40.1136928,-74.0376355,0,0,0,1,0,0,0,1,0
31.5,40.82370969999999,-73.3987314,0,0,0,1,0,1,0,0,0
31.5,40.79204410000001,-73.53984759999999,0,0,0,1,0,0,0,0,1
31.5,43.2966716,-87.9875898,0,0,0,1,0,0,0,0,1
31.5,40.7066174,-74.54932840000002,0,0,0,1,0,0,0,0,1
31.5,40.65871380000001,-73.64124059999997,1,0,0,0,1,0,0,0,0
31.5,36.0103561,-84.26964490000002,0,0,1,0,1,0,0,0,0
31.5,33.6845673,-117.82650490000002,0,0,1,0,0,0,0,0,1
27.5,52.67246899999999,-2.4295646,0,0,1,0,0,0,0,1,0
27.5,59.9138688,10.7522454,1,0,0,0,0,0,0,1,0
27.5,50.8805932,6.888142500000002,1,0,0,0,1,0,0,0,0
27.5,59.3293235,18.068580800000003,0,0,0,1,0,1,0,0,0
27.5,-36.8484597,174.7633315,0,0,0,1,0,1,0,0,0
27.5,50.937531,6.9602786,0,0,0,1,1,0,0,0,0
27.5,59.9138688,10.7522454,0,0,0,1,0,0,0,0,1
27.5,40.7580684,-73.5240738,0,1,0,0,0,0,1,0,0
27.5,41.49932,-81.6943605,0,0,1,0,0,0,0,0,1
27.5,40.6804893,-73.45531190000001,1,0,0,0,0,0,0,1,0
27.5,47.99900770000001,7.842104299999999,0,1,0,0,1,0,0,0,0
27.5,64.146582,-21.9426354,0,1,0,0,1,0,0,0,0
27.5,-23.5505199,-46.63330939999999,0,0,0,1,0,0,0,1,0
27.5,40.7351018,-73.68790820000002,0,1,0,0,0,0,1,0,0
27.5,50.3013477,10.4662774,0,0,0,1,1,0,0,0,0
27.5,40.7351018,-73.68790820000002,0,0,0,1,0,0,1,0,0
27.5,40.6806563,-73.47429140000001,0,0,0,1,0,1,0,0,0
27.5,40.8175985,-73.0001068,0,0,0,1,0,1,0,0,0
27.5,40.80065670000001,-73.7284647,0,1,0,0,0,0,0,0,1
27.5,50.4501,30.5234,0,0,1,0,0,0,0,1,0
25.0,42.844668,-73.8183804,0,0,1,0,0,0,0,1,0
25.0,43.02978870000001,-76.00436429999998,0,0,1,0,0,1,0,0,0
25.0,43.0481221,-76.14742439999998,0,0,1,0,0,0,1,0,0
