act_cluster,geo_cluster,Position_Defender,Position_Forward,Position_Goalkeeper,Position_Midfielder,Class_Freshman,Class_Junior,Class_Redshirt Freshman,Class_Senior,Class_Sophomore,college_name,admit_rate
0,3,1,0,0,0,1,0,0,0,0,Westmont,0.7016317016317016
0,3,0,1,0,0,0,1,0,0,0,Westmont,0.7016317016317016
0,3,1,0,0,0,0,1,0,0,0,Westmont,0.7016317016317016
0,3,0,1,0,0,0,0,0,0,1,Westmont,0.7016317016317016
0,3,0,0,0,1,1,0,0,0,0,Westmont,0.7016317016317016
0,3,0,0,0,1,0,1,0,0,0,Westmont,0.7016317016317016
0,8,0,0,0,1,0,0,0,1,0,Westmont,0.7016317016317016
0,3,0,0,0,1,0,0,0,1,0,Westmont,0.7016317016317016
0,3,0,0,0,1,0,1,0,0,0,Westmont,0.7016317016317016
0,3,1,0,0,0,0,0,0,0,1,Westmont,0.7016317016317016
0,3,0,0,0,1,0,0,0,0,1,Westmont,0.7016317016317016
4,3,0,0,1,0,0,0,0,1,0,Adams State,0.5259593679458239
4,9,0,0,1,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,8,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,8,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,11,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,1,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,3,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,1,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,3,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,3,0,1,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,0,1,0,0,0,1,0,Adams State,0.5259593679458239
4,10,1,0,0,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,1,0,0,0,0,1,0,Adams State,0.5259593679458239
4,10,0,0,1,0,0,0,0,1,0,Adams State,0.5259593679458239
0,8,0,0,1,0,0,1,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,0,1,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,3,0,0,1,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,3,1,0,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,8,1,0,0,0,0,1,0,0,0,Colorado Mines,0.37433658620099297
0,1,1,0,0,0,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,5,0,0,0,1,0,1,0,0,0,Colorado Mines,0.37433658620099297
0,8,1,0,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,9,0,1,0,0,0,0,0,1,0,Colorado Mines,0.37433658620099297
0,10,0,0,0,1,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,10,0,0,0,1,0,1,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,0,0,1,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,1,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,11,1,0,0,0,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,3,0,0,0,1,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,10,0,1,0,0,0,1,0,0,0,Colorado Mines,0.37433658620099297
0,3,0,0,0,1,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,1,0,0,0,1,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,3,0,0,0,1,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,1,0,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,1,0,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,0,0,1,0,0,0,1,0,Colorado Mines,0.37433658620099297
0,8,1,0,0,0,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,1,0,0,0,0,0,1,0,Colorado Mines,0.37433658620099297
0,3,0,0,0,1,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,0,1,Colorado Mines,0.37433658620099297
0,3,0,0,0,1,1,0,0,0,0,Colorado Mines,0.37433658620099297
0,10,0,0,1,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,0,1,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,1,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,1,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,2,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,6,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,1,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,1,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,1,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,1,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,1,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,1,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,0,0,1,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,1,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,0,0,1,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,8,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,1,0,0,0,0,0,0,1,0,South Dakota School of Mines,0.37433658620099297
0,10,0,0,1,0,0,0,1,0,0,Denver,0.7673097925009101
0,0,0,0,1,0,0,0,0,1,0,Denver,0.7673097925009101
0,1,1,0,0,0,1,0,0,0,0,Denver,0.7673097925009101
0,8,1,0,0,0,0,1,0,0,0,Denver,0.7673097925009101
0,10,1,0,0,0,0,0,1,0,0,Denver,0.7673097925009101
0,10,1,0,0,0,0,0,0,1,0,Denver,0.7673097925009101
0,3,1,0,0,0,1,0,0,0,0,Denver,0.7673097925009101
0,1,0,0,0,1,1,0,0,0,0,Denver,0.7673097925009101
0,10,0,0,0,1,0,0,0,0,1,Denver,0.7673097925009101
0,4,0,1,0,0,0,0,0,1,0,Denver,0.7673097925009101
0,3,0,1,0,0,0,1,0,0,0,Denver,0.7673097925009101
0,1,0,0,0,1,0,0,0,0,1,Denver,0.7673097925009101
0,11,0,1,0,0,0,1,0,0,0,Denver,0.7673097925009101
0,10,0,1,0,0,0,0,0,1,0,Denver,0.7673097925009101
0,5,0,0,0,1,0,0,0,1,0,Denver,0.7673097925009101
0,1,0,1,0,0,1,0,0,0,0,Denver,0.7673097925009101
0,10,0,0,0,1,1,0,0,0,0,Denver,0.7673097925009101
0,3,1,0,0,0,0,0,0,1,0,Denver,0.7673097925009101
0,11,1,0,0,0,1,0,0,0,0,Denver,0.7673097925009101
0,3,0,1,0,0,0,1,0,0,0,Denver,0.7673097925009101
0,10,0,0,0,1,1,0,0,0,0,Denver,0.7673097925009101
0,10,0,0,0,1,1,0,0,0,0,Denver,0.7673097925009101
0,10,0,1,0,0,0,0,1,0,0,Denver,0.7673097925009101
0,10,1,0,0,0,0,0,0,0,1,Denver,0.7673097925009101
0,5,0,0,0,1,0,0,0,1,0,Denver,0.7673097925009101
0,9,1,0,0,0,0,1,0,0,0,Denver,0.7673097925009101
0,10,0,0,1,0,0,0,0,0,1,Denver,0.7673097925009101
0,10,0,0,0,1,1,0,0,0,0,Denver,0.7673097925009101
1,10,0,0,1,0,0,0,0,1,0,Fort Lewis,0.875
1,1,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,10,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,1,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,1,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,11,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,10,0,1,0,0,0,0,0,1,0,Fort Lewis,0.875
1,3,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,11,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,3,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,11,0,1,0,0,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,1,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,3,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,10,0,1,0,0,0,0,0,1,0,Fort Lewis,0.875
1,3,0,1,0,0,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,3,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,0,1,0,0,0,1,0,Fort Lewis,0.875
1,1,1,0,0,0,0,0,0,1,0,Fort Lewis,0.875
1,3,0,0,1,0,0,0,0,1,0,Fort Lewis,0.875
1,10,0,0,1,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,1,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,5,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,1,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,0,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,0,1,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,9,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,3,1,0,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,1,0,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
1,10,0,0,1,0,0,0,0,1,0,Colorado Mesa University,0.8211797491871807
4,3,0,0,1,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,3,0,1,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,3,0,0,0,1,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,0,0,1,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,3,1,0,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,0,0,1,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,1,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,0,0,1,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,0,0,1,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,1,0,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,1,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,3,1,0,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,10,0,1,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
4,3,1,0,0,0,0,0,0,1,0,Metropolitan State College-Denver,0.7116072950400545
3,10,0,0,1,0,0,0,0,1,0,Regis,0.6986027944111777
3,3,0,0,1,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,1,0,0,0,0,1,0,Regis,0.6986027944111777
3,0,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,0,1,Regis,0.6986027944111777
3,11,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,3,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,8,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,8,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,11,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
3,11,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,1,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,3,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,1,0,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,1,0,0,0,0,0,1,0,Regis,0.6986027944111777
3,10,0,0,0,1,0,0,0,1,0,Regis,0.6986027944111777
1,3,0,0,1,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,1,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,1,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,0,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,8,0,0,1,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,8,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,3,1,0,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,1,0,0,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
1,10,0,0,0,1,0,0,0,1,0,Colorado State-Pueblo,0.9434381951064506
4,9,0,0,1,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,1,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,0,0,1,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,1,0,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,9,0,1,0,0,0,0,0,1,0,Albertus Magnus,0.6821480406386067
4,11,0,0,1,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,8,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,4,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,11,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,1,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,1,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,1,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,1,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,1,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,1,0,1,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,1,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,1,0,0,0,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
4,9,0,0,0,1,0,0,0,1,0,Bridgeport,0.6385289634146342
1,9,0,0,1,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,1,0,0,0,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,1,0,0,0,0,1,0,0,0,Central Connecticut,0.6413258872275266
1,1,1,0,0,0,0,1,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,0,0,0,0,1,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,1,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,1,0,Central Connecticut,0.6413258872275266
1,1,0,1,0,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,1,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,1,0,0,0,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,1,0,0,0,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,0,1,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,1,0,0,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,1,0,0,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,1,0,0,1,0,0,0,0,Central Connecticut,0.6413258872275266
1,9,0,0,1,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,0,1,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
1,9,0,1,0,0,0,0,0,0,1,Central Connecticut,0.6413258872275266
2,9,0,0,1,0,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,0,1,0,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,0,0,1,0,1,0,0,0,0,Connecticut,0.3584866652884019
2,9,1,0,0,0,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,0,0,0,1,1,0,0,0,0,Connecticut,0.3584866652884019
2,11,1,0,0,0,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,0,1,0,0,0,0,0,1,0,Connecticut,0.3584866652884019
2,7,0,0,0,1,1,0,0,0,0,Connecticut,0.3584866652884019
2,9,0,0,0,1,0,1,0,0,0,Connecticut,0.3584866652884019
2,1,0,0,0,1,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,1,0,0,0,0,0,0,1,Connecticut,0.3584866652884019
2,7,0,1,0,0,1,0,0,0,0,Connecticut,0.3584866652884019
2,9,0,1,0,0,1,0,0,0,0,Connecticut,0.3584866652884019
2,9,0,1,0,0,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,1,0,0,0,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,0,0,1,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,1,0,0,1,0,0,0,0,Connecticut,0.3584866652884019
2,9,0,0,0,1,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,0,0,1,0,0,0,0,0,1,Connecticut,0.3584866652884019
2,11,0,0,0,1,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,0,0,1,0,1,0,0,0,Connecticut,0.3584866652884019
2,9,1,0,0,0,0,0,0,0,1,Connecticut,0.3584866652884019
2,9,0,0,0,1,0,0,0,0,1,Connecticut,0.3584866652884019
2,11,1,0,0,0,0,1,0,0,0,Connecticut,0.3584866652884019
