,unitid,peo1istr,peo2istr,peo3istr,peo4istr,peo5istr,peo6istr,cntlaffi,pubprime,pubsecon,relaffil,level1,level2,level3,level4,level5,level6,level7,level8,level12,level17,level18,level19,calsys,ft_ug,ft_ftug,ftgdnidp,pt_ug,pt_ftug,ptgdnidp,docpp,docppsp,openadmp,vet1,vet2,vet3,vet4,vet5,vet9,credits1,credits2,credits3,credits4,slo5,slo51,slo52,slo53,slo6,slo7,slo8,slo81,slo82,slo83,slo9,yrscoll,stusrv1,stusrv2,stusrv3,stusrv4,stusrv8,stusrv9,libres1,libres2,libres3,libres4,libres5,libres6,libres9,tuitpl,tuitpl1,tuitpl2,tuitpl3,tuitpl4,dstnugc,dstnugp,dstnugn,dstngc,dstngp,dstngn,distcrs,distpgs,dstnced1,dstnced2,dstnced3,distnced,disab,xdisabpc,disabpct,alloncam,tuitvary,room,xroomcap,roomcap,board,xmealswk,mealswk,xroomamt,roomamt,xbordamt,boardamt,xrmbdamt,rmbrdamt,xappfeeu,applfeeu,xappfeeg,applfeeg,athassoc,assoc1,assoc2,assoc3,assoc4,assoc5,assoc6,sport1,confno1,sport2,confno2,sport3,confno3,sport4,confno4,survey_year,fall_year,admcon1,admcon2,admcon3,admcon4,admcon5,admcon6,admcon7,admcon8,admcon9,xapplcn,applcn,xapplcnm,applcnm,xapplcnw,applcnw,xadmssn,admssn,xadmssnm,admssnm,xadmssnw,admssnw,xenrlt,enrlt,xenrlm,enrlm,xenrlw,enrlw,xenrlft,enrlft,xenrlftm,enrlftm,xenrlftw,enrlftw,xenrlpt,enrlpt,xenrlptm,enrlptm,xenrlptw,enrlptw,xsatnum,satnum,xsatpct,satpct,xactnum,actnum,xactpct,actpct,xsatvr25,satvr25,xsatvr75,satvr75,xsatmt25,satmt25,xsatmt75,satmt75,xactcm25,actcm25,xactcm75,actcm75,xacten25,acten25,xacten75,acten75,xactmt25,actmt25,xactmt75,actmt75 
10,100858.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,R,7 ,2.0,1.0,1.0,R,4768,2.0,A,.,R,7860,R,5472,A,.,R,50,R,60,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,130.0,1.0,130.0,1.0,130.0,1.0,130.0,2018.0,2018.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,R,20742.0,R,8801.0,R,11941.0,R,15645.0,R,6690.0,R,8955.0,R,4783.0,R,2256.0,R,2527.0,R,4744.0,R,2233.0,R,2511.0,R,39.0,R,23.0,R,16.0,R,719.0,R,15.0,R,4029.0,R,84.0,R,580.0,R,650.0,R,570.0,R,660.0,R,25.0,R,30.0,R,25.0,R,33.0,R,23.0,R,28.0
11,100937.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,-2.0,-2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,-2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,2.0,R,11 ,2.0,2.0,1.0,R,1538,2.0,A,.,R,7000,R,5500,A,.,R,50,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,368.0,1.0,368.0,1.0,368.0,1.0,368.0,2018.0,2018.0,1.0,5.0,5.0,3.0,5.0,3.0,5.0,5.0,3.0,R,3636.0,R,1414.0,R,2222.0,R,2060.0,R,882.0,R,1175.0,R,328.0,R,158.0,R,170.0,R,328.0,R,158.0,R,170.0,A,,A,,A,,R,46.0,R,14.0,R,257.0,R,78.0,R,520.0,R,620.0,R,520.0,R,600.0,R,23.0,R,29.0,R,22.0,R,31.0,R,20.0,R,26.0
12,101028.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,101116.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,R,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,101143.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,101161.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,593,1.0,R,15,A,.,A,.,R,5800,B,.,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,101189.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,R,4 ,2.0,2.0,1.0,R,704,1.0,R,20,R,3800,R,3950,A,.,R,25,R,35,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,315.0,1.0,334.0,1.0,334.0,2.0,-2.0,2018.0,2018.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,R,2671.0,R,1161.0,R,1510.0,R,1396.0,R,657.0,R,739.0,R,274.0,R,155.0,R,119.0,R,253.0,R,143.0,R,110.0,R,21.0,R,12.0,R,9.0,R,24.0,R,9.0,R,222.0,R,81.0,R,490.0,R,570.0,R,530.0,R,620.0,R,18.0,R,23.0,R,16.0,R,27.0,R,16.0,R,24.0
17,101240.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,110,1.0,R,15,A,.,A,.,R,3600,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,101277.0,1.0,0.0,-2.0,0.0,0.0,0.0,2.0,-2.0,-2.0,-2.0,1.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,0.0,-2.0,-2.0,-2.0,7.0,1.0,1.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,-2.0,1.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,-2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,101286.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,101295.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,180,1.0,R,12,R,2600,R,2000,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,101301.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,101365.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,R,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,5.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1.0,R,80.0,R,20.0,R,60.0,R,76.0,R,18.0,R,58.0,R,39.0,R,12.0,R,27.0,R,16.0,R,1.0,R,15.0,R,23.0,R,11.0,R,12.0,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,,A,
23,101435.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,71.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,637,1.0,R,19,A,.,A,.,R,9750,R,0,A,.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,171.0,1.0,171.0,1.0,171.0,1.0,171.0,2018.0,2018.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,R,2044.0,R,1247.0,R,797.0,R,1194.0,R,737.0,R,457.0,R,249.0,R,154.0,R,95.0,R,248.0,R,154.0,R,94.0,R,1.0,R,0.0,R,1.0,R,44.0,R,18.0,R,231.0,R,93.0,R,500.0,R,580.0,R,498.0,R,570.0,R,19.0,R,24.0,R,18.0,R,24.0,R,17.0,R,23.0
24,101453.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,-2.0,-2.0,74.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,35,3.0,A,.,R,4740,A,.,A,.,R,35,R,35,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,101462.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-2.0,-2.0,-2.0,1.0,0.0,1.0,-2.0,0.0,2.0,2.0,R,4 ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,101471.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-2.0,-2.0,0.0,0.0,0.0,-2.0,1.0,2.0,1.0,A,. ,2.0,2.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,101480.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,-2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,R,5 ,2.0,1.0,1.0,R,2054,2.0,A,.,R,3600,R,3300,A,.,R,35,R,35,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,126.0,1.0,126.0,1.0,126.0,1.0,126.0,2018.0,2018.0,1.0,3.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,R,6033.0,R,2325.0,R,3708.0,R,3276.0,R,1328.0,R,1948.0,R,1073.0,R,432.0,R,641.0,R,1060.0,R,426.0,R,634.0,R,13.0,R,6.0,R,7.0,R,2.0,R,1.0,R,953.0,R,89.0,R,440.0,R,450.0,R,470.0,R,480.0,R,19.0,R,26.0,R,20.0,R,27.0,R,17.0,R,25.0
28,101505.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,101514.0,1.0,1.0,-2.0,1.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,2.0,A,.,3.0,A,.,A,.,A,.,A,.,R,0,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,101541.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,-2.0,-2.0,54.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,2.0,1.0,R,248,1.0,R,21,R,5960,R,4630,A,.,R,30,A,.,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,R,529.0,R,0.0,R,529.0,R,255.0,A,,R,255.0,R,68.0,A,,R,68.0,R,67.0,A,,R,67.0,R,1.0,A,,R,1.0,R,6.0,R,9.0,R,62.0,R,91.0,R,550.0,R,585.0,R,480.0,R,580.0,R,17.0,R,23.0,R,16.0,R,25.0,R,16.0,R,21.0
31,101569.0,1.0,1.0,-2.0,0.0,1.0,0.0,1.0,2.0,0.0,-2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,-2.0,-2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-2.0,-2.0,-2.0,1.0,1.0,1.0,-2.0,0.0,2.0,1.0,A,. ,2.0,1.0,1.0,R,132,1.0,R,15,R,3000,R,1760,A,.,B,.,A,.,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2.0,-2.0,2018.0,2018.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
